(0.979975843939029, 0.199116411418012, 0)
(0.568820588984663, 0.822461632872404, 0)
(0.986395049151641, -0.164392235245868, 0)
(-0.969815051888575, -0.243841680461647, 0)
(0.775674972403204, -0.631132582891494, 0)
(-0.573789783291634, 0.819002615740719, 0)
(0.912468075991866, -0.409147907602742, 0)
(0.0977558506135831, -0.995210426829831, 0)
(-0.118122450941584, -0.992999036547142, 0)
(0.894080188100694, 0.447906929222832, 0)
(-0.0366375373178233, -0.999328620054127, 0)
(-0.65889617343483, 0.752233894897683, 0)
(-0.71478456000585, -0.699344716700743, 0)
(-0.630248888145419, 0.776393160062261, 0)
(-0.714836604357143, 0.699291519375967, 0)
(0.925979148951275, -0.377574649185392, 0)
(-0.901287450893637, -0.433221572479544, 0)
(0.975617219745438, 0.219479020719934, 0)
(0.705751864382951, -0.708459106737989, 0)
(-0.546766790377889, -0.837284943695909, 0)
(-0.470988002370565, 0.882139615720201, 0)
(0.956157553743347, -0.292852748697256, 0)
(-0.931761576456229, 0.363070743299157, 0)
(0.782257634028317, 0.622955049746303, 0)
(-0.994274655593723, -0.106854617326458, 0)
(0.994014511432267, 0.109248116972659, 0)
(0.998439775834893, 0.0558391800689135, 0)
(-0.575783562728847, -0.817602158076454, 0)
(-0.877181029279866, -0.480159808679896, 0)
(-0.247768594599312, -0.968819241928174, 0)
(0.906820871592828, 0.42151619997768, 0)
(0.985177271789703, 0.171539334116106, 0)
(-0.999511791753766, -0.0312438497176001, 0)
(-0.990823453930608, 0.135162432432317, 0)
(-0.397187110822101, -0.917737652598384, 0)
(0.864357307232439, 0.502878161619578, 0)
(0.895354590464985, 0.445353968583732, 0)
(0.132949753462752, 0.991122779000762, 0)
(0.16568429584454, 0.986178844890976, 0)
(0.988315405706263, -0.152422632321008, 0)
(0.819054677875017, -0.573715464887475, 0)
(0.933994116400123, 0.357288385663394, 0)
(0.983585935519481, -0.180440315473753, 0)
(0.999982572439195, 0.00590379690451709, 0)
(0.654661214809478, 0.755922412569027, 0)
(0.718709145008171, -0.695310840474693, 0)
(-0.537647595914636, -0.843169652328173, 0)
(-0.975999749494814, 0.217771644127651, 0)
(0.823593946798515, -0.567179875169107, 0)
(-0.816941276694491, -0.57672086006384, 0)
(-0.208864143936024, -0.977944665805725, 0)
(-0.0201929804932129, 0.999796100981996, 0)
(0.550199799780965, 0.83503304145464, 0)
(-0.795762581374046, -0.605608713679811, 0)
(-0.642210567929567, -0.766528268519552, 0)
(0.878699517273816, 0.477375280406058, 0)
(-0.231393412331089, -0.972860261666481, 0)
(0.669206084281112, -0.743076857909827, 0)
(0.990318136160091, 0.138816386613406, 0)
(0.702082132482622, -0.712095976149742, 0)
(-0.527162108068794, 0.849764739099279, 0)
(-0.190863907442466, 0.98161650802938, 0)
(0.392110470483498, 0.919918137084605, 0)
(-0.999782399720281, -0.0208603262092703, 0)
(0.999570602197031, 0.029302068586782, 0)
(-0.207518635107119, -0.97823106477114, 0)
(0.635071812124879, -0.772453101129397, 0)
(0.432356407666834, -0.901702798459354, 0)
(-0.46219850122766, -0.886776491266489, 0)
(-0.266215808753373, 0.963913452115794, 0)
(0.660925313237059, -0.750451684202584, 0)
(-0.549201713234387, 0.835689821752314, 0)
(0.378090019198717, -0.92576883582367, 0)
(0.805490642116382, -0.592608492567343, 0)
(0.0325314233500625, -0.999470713175138, 0)
(-0.124721783878758, 0.992191753959939, 0)
(0.993305564364957, -0.115516474156781, 0)
(-0.92960184219429, 0.368565346972532, 0)
