(0.796555594656272, 0.604565285657218, 0)
(0.875393468019902, -0.483411084014516, 0)
(0.641046313860117, -0.767502197707835, 0)
(-0.357744605784245, -0.933819467045036, 0)
(0.9214041842754, 0.388605621678052, 0)
(0.356104811642126, 0.934446019374756, 0)
(-0.809153657914275, 0.587597105067706, 0)
(-0.725844602156695, -0.687858716249193, 0)
(0.839172125210481, 0.5438659249022, 0)
(-0.643796363237073, 0.765196865311613, 0)
(-0.751531418306482, 0.659697299750612, 0)
(0.168549245260978, 0.985693234186963, 0)
(-0.999879447586919, -0.0155270825745928, 0)
(-0.74354933703377, -0.668681077492583, 0)
(0.430497752065446, 0.902591649344596, 0)
(0.127938473520927, 0.991782106610689, 0)
(-0.87760985364374, 0.479375578004775, 0)
(-0.216452059157047, -0.976293247998097, 0)
(-0.957364096391397, -0.288884037185658, 0)
(-0.629203165981591, 0.777240873808592, 0)
(0.81337078301784, -0.58174562253011, 0)
(0.606641010914365, -0.794975901444061, 0)
(0.832108821458166, -0.554612395508342, 0)
(0.921972503031208, 0.387255346837676, 0)
(0.849182454241389, 0.528099573384197, 0)
(-0.286926334708609, -0.957952649378185, 0)
(0.907207556442361, 0.420683312640139, 0)
(-0.666311822841808, 0.745673222491747, 0)
(0.456189326225278, -0.889882744319793, 0)
(-0.949543582067722, 0.313635115626423, 0)
(-0.425581366114668, 0.904920162675124, 0)
(-0.704660446757837, 0.709544681309814, 0)
(0.883213185911327, -0.468971713680435, 0)
(-0.607781267913946, -0.794104483284735, 0)
(-0.55879687351431, -0.829304560550967, 0)
(-0.621771387204652, 0.783198788337675, 0)
(0.511315117557223, -0.859393303765769, 0)
(-0.729487952866115, -0.683993659782899, 0)
(-0.999659108946303, 0.0261087322688092, 0)
(0.614982671193126, 0.788540623006937, 0)
(0.732825597920577, -0.680416521722061, 0)
(0.507421850940066, 0.861697780656628, 0)
(0.103535592478004, -0.994625749259604, 0)
(-0.118071249757691, 0.993005125858199, 0)
(0.273626296659966, -0.961836082592118, 0)
(0.624757881020631, 0.780818538523907, 0)
(-0.811307173559832, 0.584620107531684, 0)
(0.738388125753118, 0.674375989894953, 0)
(-0.999890228349499, -0.0148165870289278, 0)
(0.117424630253301, 0.993081797340922, 0)
(-0.155899844068687, -0.987772867930355, 0)
(-0.999026008513853, 0.0441252117601553, 0)
(-0.556205786304219, -0.83104459764907, 0)
(0.867005818160167, 0.498298014521852, 0)
(-0.874050308403814, 0.485835423141621, 0)
(0.00260845824464103, 0.999996597967006, 0)
(0.996528406306792, 0.083253440911741, 0)
(0.293807744776514, -0.955864534915559, 0)
(0.828616500052061, 0.559816662704383, 0)
